gvkey,ratingdate,entity_id,entname,sectordescription,industrydescription,countrycode,ratingtypecode,currentratingsymbol,priorratingsymbol,regulatoryindicator,unsol,date_column,year,numeric_rating,countryrating
,2013-05-03,550127,First Quality Enterprises Inc.,Corporates,Consumer Products,USA,STDLONG,BB,,,N,2013-05-03,2013,12,16.573033707865168
,2013-05-08,550207,Otter Products LLC,Corporates,Consumer Products,USA,STDLONG,B+,,,N,2013-05-08,2013,10,16.573033707865168
275644.0,2017-04-24,550307,Isramco Negev 2 L.P.,Corporates,Energy,ISR,ISRLONG,ilAA,,,N,2017-04-24,2017,21,20.585365853658537
,2013-05-30,550327,Barminco Holdings Pty Limited,Corporates,Capital Goods,AUS,STDLONG,B-,,,N,2013-05-30,2013,8,22.186746987951807
,2013-05-07,550349,Magnetation LLC,Corporates,Metals & Mining,USA,FCLONG,B-,,,N,2013-05-07,2013,8,16.573033707865168
,2013-05-08,550351,Hospital Acquisition LLC (dba LCI Holding Co. LLC),Corporates,Health Care,USA,STDLONG,B-,,,N,2013-05-08,2013,8,16.573033707865168
,2013-05-07,550355,BBTS Borrower LP,Corporates,Gas,USA,STDLONG,B-,,,N,2013-05-07,2013,8,16.573033707865168
,2013-05-07,550388,BOE Intermediate Holding Corp.,Corporates,Chemicals,USA,STDLONG,B,,,N,2013-05-07,2013,9,16.573033707865168
,2013-05-09,550427,"Arysta LifeScience SPC, LLC",Corporates,Chemicals,USA,STDLONG,B,,,N,2013-05-09,2013,9,16.573033707865168
,2013-05-09,550440,Perrigo Co.,Corporates,Consumer Products,USA,FCLONG,BBB,,,N,2013-05-09,2013,15,16.573033707865168
278232.0,2013-06-14,550445,Poly Developments and Holdings Group Co. Ltd.,Corporates,Property & Real Estate,CHN,STDLONG,BBB+,,,N,2013-06-14,2013,16,18.25925925925926
178741.0,2014-01-30,550527,B Communications Ltd.,Corporates,Telecom Services,ISR,ISRLONG,ilA,,,N,2014-01-30,2014,18,20.525
17946.0,2013-05-08,550588,Tops Holding II Corporation,Corporates,Retailing,USA,FCLONG,B,,,N,2013-05-08,2013,9,16.573033707865168
,2013-05-08,550590,YP Holdings LLC,Corporates,Media & Entertainment,USA,STDLONG,B,,,N,2013-05-08,2013,9,16.573033707865168
178798.0,2013-06-03,550593,Approach Resources Inc.,Corporates,Energy,USA,FCLONG,B,,,N,2013-06-03,2013,9,16.573033707865168
,2017-03-17,550787,TeleGuam Holdings Inc.,Corporates,Telecom Services,USA,STDLONG,B+,,,N,2017-03-17,2017,10,16.573033707865168
,2013-05-15,550968,"StoneRiver Group, L.P.",Corporates,Information Technology,USA,STDLONG,B,,,N,2013-05-15,2013,9,16.573033707865168
,2016-12-23,551029,Oxea Corp.,Corporates,Chemicals,USA,STDLONG,B,,,N,2016-12-23,2016,9,16.573033707865168
,2016-12-23,551030,Oxea Finance LLC (Delaware),Corporates,Chemicals,DEU,STDLONG,B,,,N,2016-12-23,2016,9,20.928571428571427
,2013-05-17,551033,Brill Bakery Solutions LLC,Corporates,Consumer Products,USA,STDLONG,B,,,N,2013-05-17,2013,9,16.573033707865168
,2013-10-17,551247,"Contech Holdings, Inc",Corporates,Capital Goods,USA,FCLONG,B,,,N,2013-10-17,2013,9,16.573033707865168
160272.0,2013-05-22,551391,Auxilium Pharmaceuticals Inc.,Corporates,Health Care,USA,FCLONG,B-,,,N,2013-05-22,2013,8,16.573033707865168
18036.0,2013-05-22,551447,CommScope Holding Co. Inc.,Corporates,Information Technology,USA,STDLONG,B+,,,N,2013-05-22,2013,10,16.573033707865168
,2015-07-17,551500,WFS Global Holding SAS,Corporates,Transportation,FRA,STDLONG,B,,,N,2015-07-17,2015,9,19.923857868020306
,2013-05-29,551667,"Expera Specialty Solutions, LLC",Corporates,Paper & Forest Products,USA,STDLONG,B,,,N,2013-05-29,2013,9,16.573033707865168
,2016-08-02,551669,ION Trading Technologies S.a.r.l,Corporates,Information Technology,LUX,STDLONG,B+,,,N,2016-08-02,2016,10,
,2013-11-12,551670,Oak Leaf BV,Corporates,Consumer Products,NLD,STDLONG,B+,,,N,2013-11-12,2013,10,22.714285714285715
18296.0,2013-05-24,551727,Choice Properties Real Estate Investment Trust,Corporates,Property & Real Estate,CAN,FCLONG,BBB,,,N,2013-05-24,2013,15,19.92391304347826
319230.0,2013-05-29,551807,Elis S.A.,Corporates,Commercial & Professional Services,FRA,STDLONG,B+,,,N,2013-05-29,2013,10,19.53153153153153
324228.0,2014-10-17,551829,DIGI Communications N.V.,Corporates,Telecom Services,NLD,STDLONG,B+,,,N,2014-10-17,2014,10,22.238095238095237
101248.0,2018-10-02,551888,EssilorLuxottica,Corporates,Health Care,FRA,STDLONG,A,,EU|UKE,Y,2018-10-02,2018,18,19.91743119266055
248178.0,2022-03-14,551947,TAG Immobilien AG,Corporates,Property & Real Estate,DEU,STDLONG,BBB-,,,N,2022-03-14,2022,14,20.775
,2013-08-07,551988,Lion/Gem Luxembourg 3 S.a.r.l.,Corporates,Consumer Products,LUX,STDLONG,B-,,,N,2013-08-07,2013,8,
,2013-05-30,551994,Beats Electronics LLC,Corporates,Consumer Products,USA,FCLONG,B+,,,N,2013-05-30,2013,10,16.573033707865168
,2018-10-01,551998,Genesis Care Pty Ltd.,Corporates,Health Care,AUS,STDLONG,B+,,,N,2018-10-01,2018,10,22.075
29052.0,2013-06-03,552007,LXP Industrial Trust,Corporates,Property & Real Estate,USA,FCLONG,BB+,,,N,2013-06-03,2013,13,16.573033707865168
,2013-06-14,552047,Hengli (Hong Kong) Real Estate Ltd.,Corporates,Property & Real Estate,HKG,STDLONG,BBB,,,N,2013-06-14,2013,15,21.0
,2013-06-06,552067,Hero Asia Investment Ltd.,Corporates,Electric,HKG,STDLONG,BBB,,,N,2013-06-06,2013,15,21.0
151632.0,2013-05-31,552147,"Warren Resources, Inc.",Corporates,Energy,USA,FCLONG,B-,,,N,2013-05-31,2013,8,16.573033707865168
,2013-09-25,552207,Unilabs Holding AB,Corporates,Health Care,SWE,STDLONG,B,,,N,2013-09-25,2013,9,21.19148936170213
,2013-06-03,552208,Custom Ecology Inc.,Corporates,Commercial & Professional Services,USA,FCLONG,B-,,,N,2013-06-03,2013,8,16.573033707865168
63621.0,2013-05-31,552210,"Hot Topic, Inc",Corporates,Retailing,USA,FCLONG,B,,,N,2013-05-31,2013,9,16.573033707865168
,2013-09-17,552267,Emerald X Inc.,Corporates,Media & Entertainment,USA,STDLONG,B+,,,N,2013-09-17,2013,10,16.573033707865168
,2018-10-09,552347,Wolseley Capital Inc.,Corporates,Building Materials,USA,FCLONG,BBB+,,EE|UKE,Y,2018-10-09,2018,16,16.573033707865168
181269.0,2014-05-02,552367,Green Plains Inc.,Corporates,Energy,USA,FCLONG,B+,,,N,2014-05-02,2014,10,16.573033707865168
,2013-06-04,552411,Jack Cooper Holdings Corp.,Corporates,Transportation,USA,STDLONG,B-,,,N,2013-06-04,2013,8,16.573033707865168
188663.0,2013-06-04,552412,Sanchez Energy Corp.,Corporates,Energy,USA,STDLONG,B-,,,N,2013-06-04,2013,8,16.573033707865168
,2014-05-06,552429,Distribution International Inc.,Corporates,Building Materials,USA,STDLONG,B-,,,N,2014-05-06,2014,8,16.573033707865168
256099.0,2013-09-16,552467,PT Apexindo Pratama Duta Tbk.,Corporates,Energy,IDN,STDLONG,B+,,,N,2013-09-16,2013,10,10.105882352941176
,2014-01-15,552587,Grupo Unicomer Corp.,Corporates,Retailing,PAN,STDLONG,B+,,,N,2014-01-15,2014,10,13.2
,2013-06-05,552628,Summit Midstream Partners L.P.,Corporates,Gas,USA,STDLONG,B+,,,N,2013-06-05,2013,10,16.573033707865168
133432.0,2013-06-06,552632,"Websense, Inc.",Corporates,Information Technology,USA,STDLONG,B,,,N,2013-06-06,2013,9,16.573033707865168
37855.0,2013-10-16,552637,Lucky Strike Entertainment Corp,Corporates,Media & Entertainment,USA,FCLONG,B,,,N,2013-10-16,2013,9,16.573033707865168
,2013-08-07,552645,Gamenet S.p.A.,Corporates,Media & Entertainment,ITA,FCLONG,B+,,,N,2013-08-07,2013,10,18.11682242990654
,2013-06-21,552647,KKR Retail Partners Midco S.a.r.l. (Groupe SMCP),Corporates,Consumer Products,FRA,STDLONG,B,,,N,2013-06-21,2013,9,19.53153153153153
,2013-07-23,552828,"Gibson, Inc.",Corporates,Consumer Products,USA,FCLONG,B,,,N,2013-07-23,2013,9,16.573033707865168
,2015-09-14,552927,HS Group Holdings Inc.,Corporates,Information Technology,USA,STDLONG,B,,,N,2015-09-14,2015,9,16.573033707865168
,2013-07-19,552948,Armacell International S.A.,Corporates,Chemicals,LUX,STDLONG,B,,,N,2013-07-19,2013,9,
171059.0,2013-09-25,552951,Forum Energy Technologies Inc.,Corporates,Energy,USA,STDLONG,BB,,,N,2013-09-25,2013,12,16.573033707865168
288761.0,2013-06-19,553067,Maoye International Holdings Ltd.,Corporates,Retailing,CYM,FCLONG,BB+,,,N,2013-06-19,2013,13,
14351.0,2013-06-13,553075,Four Seasons Holdings Inc.,Corporates,Hotels & Gaming,CAN,FCLONG,B+,NR,,N,2013-06-13,2013,10,19.92391304347826
273459.0,2013-10-11,553078,Guangzhou R&F Properties Co. Ltd.,Corporates,Property & Real Estate,CHN,FCLONG,BB,,,N,2013-10-11,2013,12,18.25925925925926
,2013-08-20,553080,Minimax Viking GmbH,Corporates,Capital Goods,DEU,STDLONG,B,,,N,2013-08-20,2013,9,21.037735849056602
,2013-06-13,553089,Thomson Licensing SAS,Corporates,Information Technology,FRA,FCLONG,B,,,N,2013-06-13,2013,9,19.53153153153153
,2014-03-12,553407,BIS Industries Ltd.,Corporates,Retailing,AUS,FCLONG,B,,,N,2014-03-12,2014,9,22.166666666666668
,2015-02-20,553427,Israel Railways Ltd.,Corporates,Transportation,ISR,ISRLONG,ilAA+,,,N,2015-02-20,2015,22,20.525
,2013-06-14,553448,Altice International S.a.r.l.,Corporates,Media & Entertainment,LUX,FCLONG,B+,,,N,2013-06-14,2013,10,
205293.0,2013-07-11,553466,PT Multipolar Tbk.,Corporates,Retailing,IDN,ASNLONG,axBB,,,N,2013-07-11,2013,12,10.105882352941176
,2013-06-14,553528,Legendre Holding 27,Corporates,Commercial & Professional Services,FRA,FCLONG,B+,,,N,2013-06-14,2013,10,19.53153153153153
,2013-10-02,553569,UMV Global Foods Holding Co. Ltd.,Corporates,Consumer Products,GBR,STDLONG,B+,,,N,2013-10-02,2013,10,19.49411764705882
,2013-07-10,553576,Ferrovie dello Stato Italiane,Corporates,Transportation,ITA,STDLONG,BBB,,,N,2013-07-10,2013,15,18.11682242990654
252018.0,2013-12-17,553647,Astaldi SpA,Corporates,Capital Goods,ITA,STDLONG,B+,,,N,2013-12-17,2013,10,18.11682242990654
,2013-10-02,553788,FTE Verwaltungs GmbH,Corporates,Automobiles & Components,DEU,FCLONG,B,,,N,2013-10-02,2013,9,21.037735849056602
178539.0,2013-06-18,553874,Retail Opportunity Investments Corp.,Corporates,Property & Real Estate,USA,STDLONG,BBB-,,,N,2013-06-18,2013,14,16.573033707865168
,2013-06-18,553912,Retail Opportunity Investments Partnership L.P.,Corporates,Property & Real Estate,USA,STDLONG,BBB-,,,N,2013-06-18,2013,14,16.573033707865168
,2013-06-19,553955,Triple Point Group Holdings Inc.,Corporates,Information Technology,USA,STDLONG,B,,,N,2013-06-19,2013,9,16.573033707865168
,2013-06-21,553990,Greenway Health LLC,Corporates,Information Technology,USA,STDLONG,B,,,N,2013-06-21,2013,9,16.573033707865168
,2013-07-12,553996,SK Geo Centric Co. Ltd.,Corporates,Chemicals,KOR,STDLONG,BBB,,,N,2013-07-12,2013,15,17.9
20500.0,2014-03-04,554034,Imperial Metals Corp.,Corporates,Metals & Mining,CAN,STDLONG,B-,,,N,2014-03-04,2014,8,19.91033434650456
,2013-08-01,554068,Orionstone Pty Ltd.,Corporates,Capital Goods,AUS,FCLONG,B,,,N,2013-08-01,2013,9,22.186746987951807
31564.0,2013-08-12,554087,ACI Worldwide Inc.,Corporates,Information Technology,USA,STDLONG,BB-,,,N,2013-08-12,2013,11,16.573033707865168
,2013-08-08,554170,Travelex Holdings Ltd.,Corporates,Media & Entertainment,GBR,STDLONG,B,,,N,2013-08-08,2013,9,19.49411764705882
,2013-06-25,554181,B.F. Argentina S.A. (Baufest),Corporates,Information Technology,ARG,ARGLONG,raBBB-,,,N,2013-06-25,2013,14,11.551587301587302
212241.0,2013-08-20,554207,Super Group Ltd.,Corporates,Retailing,ZAF,SALONG,zaA,,,N,2013-08-20,2013,18,16.941176470588236
198355.0,2014-04-15,554214,Sirius XM Canada Holdings Inc.,Corporates,Media & Entertainment,CAN,FCLONG,BB-,,,N,2014-04-15,2014,11,19.91033434650456
,2014-04-15,554215,Sirius XM Canada Inc.,Corporates,Media & Entertainment,CAN,FCLONG,BB-,,,N,2014-04-15,2014,11,19.91033434650456
,2021-11-17,554216,VLI Multimodal S.A.,Corporates,Transportation,BRA,BRAZLONG,brAAA,,,N,2021-11-17,2021,23,13.951456310679612
273726.0,2023-08-21,554230,Seadrill Ltd.,Corporates,Energy,BMU,FCLONG,B+,,EE|UK,Y,2023-08-21,2023,10,19.4
,2013-10-08,554307,Magnolia (BC) S.A. (Maisons du Monde),Corporates,Retailing,FRA,STDLONG,B,,,N,2013-10-08,2013,9,19.53153153153153
,2013-10-29,554308,Bilbao (Luxembourg) S.A.,Corporates,Metals & Mining,LUX,FCLONG,B,,,N,2013-10-29,2013,9,
,2013-07-17,554309,Choice Cable TV,Corporates,Media & Entertainment,USA,FCLONG,B,,,N,2013-07-17,2013,9,16.573033707865168
,2017-12-08,554370,CDS Holdco III B.V.,Corporates,Media & Entertainment,LUX,FCLONG,B+,,,N,2017-12-08,2017,10,
,2013-11-19,554376,Photonis Technologies SAS,Corporates,Aerospace & Defense,FRA,STDLONG,B+,,,N,2013-11-19,2013,10,19.53153153153153
,2013-09-03,554377,Office Depot de Mexico S.A. de C.V.,Corporates,Retailing,MEX,STDLONG,BB,,,N,2013-09-03,2013,12,17.598173515981735
,2013-09-05,554407,Altice B2B Sarl,Corporates,Telecom Services,FRA,FCLONG,BB-,,,N,2013-09-05,2013,11,19.53153153153153
,2013-07-03,554430,UTLX Co.,Corporates,Transportation,USA,STDLONG,AA-,,,N,2013-07-03,2013,20,16.573033707865168
,2013-08-28,554467,S&B Minerals Finance S.C.A.,Corporates,Metals & Mining,LUX,FCLONG,B+,,,N,2013-08-28,2013,10,
260729.0,2022-05-19,554468,Iliad S.A.,Corporates,Telecom Services,FRA,FCLONG,BB,,,N,2022-05-19,2022,12,19.890243902439025
102267.0,2013-12-23,554473,Webuild SpA,Corporates,Capital Goods,ITA,STDLONG,BB,,,N,2013-12-23,2013,12,18.11682242990654
,2013-07-08,554475,Vue International Bidco PLC,Corporates,Media & Entertainment,GBR,FCLONG,B,,,N,2013-07-08,2013,9,19.49411764705882
,2014-12-15,554498,BCA Osprey IV Ltd.,Corporates,Automobiles & Components,GBR,FCLONG,B,,,N,2014-12-15,2014,9,19.416666666666668
,2013-10-07,554500,Gloria Foods - JORB S.A.,Corporates,Consumer Products,PER,STDLONG,BBB-,,,N,2013-10-07,2013,14,13.31578947368421
205239.0,2013-07-28,554507,PT Modernland Realty Tbk.,Corporates,Property & Real Estate,IDN,FCLONG,B,,,N,2013-07-28,2013,9,10.105882352941176
,2013-07-11,554559,Royal Holdings Inc.,Corporates,Chemicals,USA,STDLONG,B,,,N,2013-07-11,2013,9,16.573033707865168
,2023-10-02,554569,MedImpact Holdings Inc.,Corporates,Health Care,USA,STDLONG,B+,,,N,2023-10-02,2023,10,16.573033707865168
,2013-10-08,554579,CeramTec Service GmbH,Corporates,Capital Goods,DEU,STDLONG,B,,,N,2013-10-08,2013,9,21.037735849056602
315929.0,2013-07-14,554581,Mendelson - S. Bar Ltd.,Corporates,Capital Goods,ISR,ISRLONG,ilA-,,,N,2013-07-14,2013,17,20.233333333333334
17687.0,2013-08-05,554594,Hemisphere Media Group Inc.,Corporates,Media & Entertainment,USA,FCLONG,B,,,N,2013-08-05,2013,9,16.573033707865168
184449.0,2014-05-07,554600,"Excel Trust, Inc.",Corporates,Property & Real Estate,USA,STDLONG,BB+,,,N,2014-05-07,2014,13,16.573033707865168
153028.0,2013-07-09,554609,"True Religion Apparel, Inc.",Corporates,Consumer Products,USA,FCLONG,B,,,N,2013-07-09,2013,9,16.573033707865168
,2014-04-07,554649,Banglalink Digital Communications Ltd.,Corporates,Telecom Services,BGD,STDLONG,B+,,,N,2014-04-07,2014,10,11.0
,2013-11-05,554650,Albea Beauty Partners S.A.,Corporates,Consumer Products,FRA,FCLONG,B,,,N,2013-11-05,2013,9,19.53153153153153
,2013-10-11,554664,R&F Properties (HK) Co. Ltd.,Corporates,Homebuilding,HKG,STDLONG,BB,,,N,2013-10-11,2013,12,21.0
,2013-07-17,554674,Schaeffler Holding Finance B.V.,Corporates,Automobiles & Components,NLD,FCLONG,B+,,,N,2013-07-17,2013,10,22.714285714285715
,2013-07-11,554679,New Trident Holdcorp Inc.,Corporates,Health Care,USA,STDLONG,B,,,N,2013-07-11,2013,9,16.573033707865168
,2013-07-11,554681,USIC Holdings Inc.,Corporates,Automobiles & Components,USA,STDLONG,B,,,N,2013-07-11,2013,9,16.573033707865168
,2013-07-12,554690,LABL Inc.,Corporates,Containers & Packaging,USA,STDLONG,B,,,N,2013-07-12,2013,9,16.573033707865168
,2013-07-16,554786,Carolina Beer & Beverage Holdings LLC,Corporates,Consumer Products,USA,STDLONG,B-,,,N,2013-07-16,2013,8,16.573033707865168
177067.0,2015-02-26,554793,Capital Product Partners L.P.,Corporates,Transportation,MHL,STDLONG,BB-,,,N,2015-02-26,2015,11,
,2013-07-24,554806,Michaels FinCo Inc.,Corporates,Retailing,USA,STDLONG,B,,,N,2013-07-24,2013,9,16.573033707865168
295990.0,2013-12-05,554807,Israel-Canada (T.R) Ltd,Corporates,Property & Real Estate,ISR,ISRLONG,ilBBB,,,N,2013-12-05,2013,15,20.233333333333334
,2013-07-24,554816,Michaels FinCo Holdings LLC,Corporates,Retailing,USA,FCLONG,B,,,N,2013-07-24,2013,9,16.573033707865168
318363.0,2014-09-15,554834,Jalles Machado S.A.,Corporates,Consumer Products,BRA,BRAZLONG,brA,,,N,2014-09-15,2014,18,15.797101449275363
,2013-07-22,554846,Woodside Homes Co. LLC,Corporates,Homebuilding,USA,FCLONG,B-,,,N,2013-07-22,2013,8,16.573033707865168
,2013-07-22,554847,Woodside Homes Finance Inc.,Corporates,Homebuilding,USA,STDLONG,B-,,,N,2013-07-22,2013,8,16.573033707865168
287706.0,2014-01-17,554898,Uni-President China Holdings Ltd.,Corporates,Consumer Products,CHN,TAIWALONG,twAA-,,,N,2014-01-17,2014,20,18.25925925925926
,2014-07-07,554903,TES Global Financial S.a.r.l,Corporates,Media & Entertainment,LUX,FCLONG,B,,,N,2014-07-07,2014,9,
,2013-07-23,554905,KeHE Distributors Holdings LLC,Corporates,Retailing,USA,FCLONG,B+,,,N,2013-07-23,2013,10,16.573033707865168
209265.0,2015-03-06,554913,Turk Hava Yollari A.O.,Corporates,Transportation,TUR,STDLONG,BB+,,,N,2015-03-06,2015,13,10.327731092436975
,2013-11-14,554936,Nuance Group AG,Corporates,Retailing,CHE,FCLONG,B+,,,N,2013-11-14,2013,10,20.8
,2013-07-26,554939,Equiniti Cleanco Ltd.,Corporates,Business and Consumer Services,GBR,STDLONG,B,,,N,2013-07-26,2013,9,19.49411764705882
17934.0,2013-08-02,554943,Sprouts Farmers Market Inc.,Corporates,Retailing,USA,FCLONG,B+,,,N,2013-08-02,2013,10,16.573033707865168
,2013-09-23,554944,Howard Hughes Corp. (The),Corporates,Property & Real Estate,USA,STDLONG,B,,,N,2013-09-23,2013,9,16.573033707865168
28370.0,2013-08-15,554952,Playa Hotels & Resorts B.V.,Corporates,Hotels & Gaming,NLD,FCLONG,B,,,N,2013-08-15,2013,9,22.714285714285715
,2013-07-26,555010,IES Global B.V.,Corporates,Capital Goods,NLD,FCLONG,B+,,,N,2013-07-26,2013,10,22.714285714285715
,2013-07-24,555014,"Universal Computer Systems Holding, Inc.",Corporates,Information Technology,USA,STDLONG,B,,,N,2013-07-24,2013,9,16.573033707865168
,2013-08-27,555038,STI Infrastructure Sarl,Corporates,Commercial & Professional Services,LUX,FCLONG,B,,,N,2013-08-27,2013,9,
19442.0,2013-10-17,555056,Continental Building Products Inc.,Corporates,Building Materials,USA,FCLONG,B,,,N,2013-10-17,2013,9,16.573033707865168
,2013-07-30,555061,"Wolverine Fuels Parent, LLC",Corporates,Metals & Mining,USA,FCLONG,B,,,N,2013-07-30,2013,9,16.573033707865168
,2013-08-07,555064,Northeast Wind Capital II LLC,Corporates,Electric,USA,FCLONG,B+,,,N,2013-08-07,2013,10,16.573033707865168
,2013-07-29,555075,Surgical Specialties Corporation (U.S.) Inc.,Corporates,Health Care,USA,STDLONG,B,,,N,2013-07-29,2013,9,16.573033707865168
,2014-04-04,555095,Dialysis Newco Inc. d/b/a DSI Renal,Corporates,Health Care,USA,STDLONG,B,,,N,2014-04-04,2014,9,16.573033707865168
158741.0,2013-10-22,555113,Semiconductor Manufacturing International Corp.,Corporates,Information Technology,CYM,STDLONG,BBB-,,,N,2013-10-22,2013,14,
,2013-07-30,555176,Zest Holdings LLC,Corporates,Health Care,USA,STDLONG,B,,,N,2013-07-30,2013,9,16.573033707865168
64346.0,2013-07-31,555177,Epiq Systems Inc.,Corporates,Information Technology,USA,STDLONG,BB-,,,N,2013-07-31,2013,11,16.573033707865168
,2013-10-28,555242,OCI Beaumont LLC,Corporates,Chemicals,USA,STDLONG,B-,,,N,2013-10-28,2013,8,16.573033707865168
18498.0,2013-08-05,555245,Murphy USA Inc.,Corporates,Retailing,USA,FCLONG,BB,,,N,2013-08-05,2013,12,16.573033707865168
61745.0,2014-12-02,555249,"IMPAX Laboratories, Inc.",Corporates,Health Care,USA,STDLONG,BB,,,N,2014-12-02,2014,12,16.573033707865168
,2013-09-04,555323,MEI Conlux Holdings Inc.,Corporates,Metals & Mining,USA,FCLONG,B,,,N,2013-09-04,2013,9,16.573033707865168
183570.0,2013-08-06,555335,Rue21 Inc.,Corporates,Retailing,USA,FCLONG,B-,,,N,2013-08-06,2013,8,16.573033707865168
160912.0,2013-08-06,555336,"DreamWorks Animation SKG, Inc.",Corporates,Media & Entertainment,USA,FCLONG,B,,,N,2013-08-06,2013,9,16.573033707865168
166563.0,2018-02-27,555347,Delek US Holdings Inc.,Corporates,Energy,USA,FCLONG,BB,,,N,2018-02-27,2018,12,16.573033707865168
284323.0,2013-09-27,555354,Avanti Communications Group PLC,Corporates,Telecom Services,GBR,STDLONG,B-,,,N,2013-09-27,2013,8,19.49411764705882
315113.0,2013-09-13,555356,HellermannTyton Group PLC,Corporates,Capital Goods,GBR,FCLONG,BB-,,,N,2013-09-13,2013,11,19.49411764705882
,2013-11-04,555495,Viva Industrial REIT,Corporates,Property & Real Estate,SGP,ASNLONG,axBBB+,,,N,2013-11-04,2013,16,23.0
156093.0,2013-10-09,555513,Crew Energy Inc.,Corporates,Energy,CAN,FCLONG,B,,,N,2013-10-09,2013,9,19.92391304347826
,2013-11-27,555624,Katren JSC SPC,Corporates,Health Care,RUS,FCLONG,BB-,,,N,2013-11-27,2013,11,12.097244732576986
,2013-09-24,555657,Prime Healthcare Services Inc.,Corporates,Health Care,USA,FCLONG,B,,,N,2013-09-24,2013,9,16.573033707865168
,2013-09-04,555658,Envision Acquisition Co. LLC,Corporates,Health Care,USA,FCLONG,B,,,N,2013-09-04,2013,9,16.573033707865168
314384.0,2013-09-19,555694,IG Seismic Services PLC,Corporates,Energy,CYP,FCLONG,B,,,N,2013-09-19,2013,9,15.23076923076923
21739.0,2013-08-26,555697,PRA Health Sciences Inc.,Corporates,Health Care,USA,FCLONG,B,,,N,2013-08-26,2013,9,16.573033707865168
174302.0,2024-02-05,555781,Constellation Software Inc.,Corporates,Information Technology,CAN,FCLONG,BBB,,EE|UKE,Y,2024-02-05,2024,15,20.0030549898167
